02|BARANYA|292|VERSEND|677|0|0|677|0|480|480|0|62|418|980
02|BARANYA|295|VILLÁNY|2191|0|0|2191|0|1266|1263|-3|232|1031|3451
02|BARANYA|296|VILLÁNYKÖVESD|293|0|0|293|0|227|226|-1|15|211|374
02|BARANYA|297|VOKÁNY|792|1|0|793|0|489|489|0|163|326|797
02|BARANYA|299|ZÁDOR|308|0|0|308|0|223|223|0|111|112|200
03|BÁCS|001|AKASZTÓ|2949|0|0|2949|0|1190|1169|-21|1100|69|149
03|BÁCS|007|BÁCSALMÁS|6364|5|0|6369|2|3272|3260|-12|1368|1892|4598
03|BÁCS|008|BÁCSBOKOD|2520|2|0|2522|0|1416|1415|-1|450|965|2852
03|BÁCS|010|BÁCSSZENTGYÖRGY|190|0|0|190|0|143|143|0|6|137|353
03|BÁCS|004|BAJA|30745|9|0|30754|1|11223|11127|-96|5069|6058|12236
03|BÁCS|006|BALOTASZÁLLÁS|1398|0|0|1398|0|564|560|-4|300|260|424
03|BÁCS|013|BÁTYA|1778|0|0|1778|0|1135|774|-361|235|539|1538
03|BÁCS|019|CSÁTALJA|1407|0|0|1407|0|749|748|-1|85|663|2304
03|BÁCS|020|CSÁVOLY|1713|0|0|1713|0|1191|1188|-3|450|738|1873
03|BÁCS|021|CSENGÕD|1883|1|0|1884|0|793|778|-15|670|108|248
03|BÁCS|022|CSIKÉRIA|793|0|0|793|0|327|326|-1|22|304|617
03|BÁCS|027|DUNAFALVA|930|0|0|930|0|603|599|-4|294|305|427
03|BÁCS|029|DUNASZENTBENEDEK|784|0|0|784|0|570|556|-14|264|292|391
03|BÁCS|031|DUNAVECSE|3243|0|0|3243|0|1154|1149|-5|653|496|861
03|BÁCS|032|DUSNOK|2684|0|0|2684|0|1529|1139|-390|253|886|2731
03|BÁCS|035|FAJSZ|1627|0|0|1627|0|797|404|-393|268|136|271
03|BÁCS|042|GARA|2070|2|0|2072|1|1170|990|-180|203|787|2827
03|BÁCS|049|HERCEGSZÁNTÓ|1996|0|0|1996|0|831|830|-1|277|553|1632
03|BÁCS|054|JÁNOSHALMA|8111|1|0|8112|0|3596|3551|-45|2300|1251|1763
03|BÁCS|056|KALOCSA|14491|2|0|14493|0|7137|3530|-3607|2048|1482|2277
03|BÁCS|058|KATYMÁR|1867|2|0|1869|0|1130|1129|-1|417|712|1921
03|BÁCS|059|KECEL|7201|0|0|7201|0|2965|2949|-16|817|2132|5991
03|BÁCS|060|KECSKEMÉT|84134|35|10|84159|6|27531|22897|-4634|14719|8178|17494
03|BÁCS|062|KEREKEGYHÁZA|4646|0|0|4646|0|1216|1208|-8|896|312|529
03|BÁCS|064|KISKÕRÖS|12170|0|0|12170|0|4545|4458|-87|1610|2848|5619
03|BÁCS|066|KISKUNHALAS|23736|17|0|23753|0|9945|9460|-485|4546|4914|8419
03|BÁCS|067|KISKUNMAJSA|9522|0|0|9522|0|4131|4105|-26|1686|2419|4327
03|BÁCS|071|KUNBAJA|1528|0|0|1528|0|1178|1175|-3|158|1017|3433
03|BÁCS|076|KUNSZENTMIKLÓS|6863|0|0|6863|0|3112|3044|-68|1812|1232|3043
03|BÁCS|078|LAJOSMIZSE|8908|2|0|8910|0|3532|3505|-27|2089|1416|1752
03|BÁCS|080|MADARAS|2571|1|0|2572|0|1652|1628|-24|1455|173|227
03|BÁCS|082|MÉLYKÚT|4811|0|0|4811|0|1918|1907|-11|1057|850|2476
03|BÁCS|083|MISKE|1526|0|0|1526|0|812|384|-428|9|375|773
03|BÁCS|096|SOLT|5762|0|0|5762|0|2234|2229|-5|1071|1158|1557
03|BÁCS|099|SÜKÖSD|3244|0|0|3244|0|1067|1065|-2|465|600|1283
03|BÁCS|100|SZABADSZÁLLÁS|5232|0|0|5232|0|1871|1846|-25|1283|563|1256
03|BÁCS|102|SZALKSZENTMÁRTON|2327|1|0|2328|0|1015|1014|-1|767|247|354
