01|BUDAPEST  |002|BUDAPEST II.ker.         | 51|    864|      5|      1|    868|      1|    602|    602|      0|     11|    591|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 52|   1181|      1|      0|   1182|      0|    710|    709|     -1|      9|    700|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 53|   1005|      1|      0|   1006|      0|    685|    685|      0|      9|    676|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 54|    872|      1|      0|    873|      0|    614|    612|     -2|      6|    606|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 55|    830|      0|      0|    830|      0|    581|    578|     -3|      1|    577|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 56|   1005|      0|      0|   1005|     11|    620|    620|      0|      9|    611|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 57|    746|      0|      0|    746|      2|    441|    439|     -2|      5|    434|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 58|    920|      2|      0|    922|      2|    609|    609|      0|      9|    600|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 59|   1018|      0|      0|   1018|      0|    667|    667|      0|      3|    664|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 60|    907|      2|      0|    909|      0|    606|    605|     -1|      7|    598|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 61|    875|      0|      0|    875|      0|    646|    646|      0|      9|    637|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 62|   1181|      1|      0|   1182|      0|    781|    781|      0|      7|    774|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 63|    865|      1|      0|    866|      0|    601|    600|     -1|      8|    592|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 64|   1036|      1|      0|   1037|      0|    688|    688|      0|      9|    679|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 65|    899|      0|      0|    899|      0|    615|    611|     -4|      2|    609|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 66|    852|      2|      0|    854|      2|    523|    523|      0|     12|    511|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 67|    921|      1|      0|    922|      0|    537|    534|     -3|     13|    521|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 68|    836|      1|      0|    837|      2|    516|    516|      0|      8|    508|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 69|    918|      0|      0|    918|      0|    596|    596|      0|      6|    590|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 70|    900|      1|      0|    901|      0|    530|    529|     -1|     11|    518|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 71|    704|      0|      0|    704|      0|    477|    477|      0|     12|    465|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 72|    842|      2|      0|    844|      0|    581|    581|      0|     13|    568|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 73|    903|      0|      0|    903|      1|    635|    632|     -3|      2|    630|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 74|    787|      1|      0|    788|      2|    571|    574|      3|     17|    557|
01|BUDAPEST  |002|BUDAPEST II.ker.         | 75|    860|      3|      0|    863|      0|    618|    605|    -13|      4|    601|
