003| 12|BUDAPEST III.ker.        |    908|      0|      0|    908|      0|    503|    503|      0|      4|    499|
003| 13|BUDAPEST III.ker.        |    918|      7|      0|    925|      0|    498|    497|     -1|      3|    494|
003| 14|BUDAPEST III.ker.        |    859|      2|      0|    861|      0|    488|    488|      0|      2|    486|
003| 15|BUDAPEST III.ker.        |    928|      3|      0|    931|      0|    503|    504|      1|     11|    493|
003| 16|BUDAPEST III.ker.        |    804|      1|      0|    805|      0|    410|    410|      0|      7|    403|
003| 17|BUDAPEST III.ker.        |    872|      0|      0|    872|      0|    512|    512|      0|      2|    510|
003| 18|BUDAPEST III.ker.        |    779|      0|      0|    779|      0|    488|    488|      0|      2|    486|
003| 19|BUDAPEST III.ker.        |    758|      0|      0|    758|      0|    443|    443|      0|      3|    440|
003| 20|BUDAPEST III.ker.        |    875|      0|      0|    875|      0|    564|    562|     -2|      4|    558|
003| 21|BUDAPEST III.ker.        |    766|      0|      0|    766|      0|    431|    431|      0|      1|    430|
003| 22|BUDAPEST III.ker.        |    713|      1|      0|    714|      0|    443|    443|      0|      1|    442|
003| 23|BUDAPEST III.ker.        |    795|      0|      0|    795|      0|    498|    498|      0|      6|    492|
003| 24|BUDAPEST III.ker.        |    625|      1|      0|    626|      0|    359|    359|      0|      7|    352|
003| 25|BUDAPEST III.ker.        |    769|      0|      0|    769|      0|    438|    436|     -2|      7|    429|
003| 26|BUDAPEST III.ker.        |    765|      1|      0|    766|      0|    414|    414|      0|      5|    409|
003| 27|BUDAPEST III.ker.        |    716|      3|      0|    719|      0|    350|    350|      0|      2|    348|
003| 28|BUDAPEST III.ker.        |    685|      5|      0|    690|      1|    399|    399|      0|      6|    393|
003| 29|BUDAPEST III.ker.        |    775|      0|      0|    775|      0|    432|    432|      0|      2|    430|
003| 30|BUDAPEST III.ker.        |    716|      2|      0|    718|      1|    436|    436|      0|      1|    435|
003| 31|BUDAPEST III.ker.        |    695|      2|      0|    697|      1|    419|    419|      0|      6|    413|
003| 32|BUDAPEST III.ker.        |    784|      3|      0|    787|      0|    406|    406|      0|      1|    405|
003| 33|BUDAPEST III.ker.        |    769|      3|      0|    772|      1|    445|    445|      0|      2|    443|
003| 34|BUDAPEST III.ker.        |    747|      1|      0|    748|      0|    509|    508|     -1|      6|    502|
003| 35|BUDAPEST III.ker.        |    724|      1|      0|    725|      0|    447|    447|      0|      6|    441|
003| 36|BUDAPEST III.ker.        |    817|      1|      0|    818|      0|    511|    509|     -2|      8|    501|
003| 37|BUDAPEST III.ker.        |    721|      0|      0|    721|      0|    479|    479|      0|      2|    477|
003| 38|BUDAPEST III.ker.        |    748|      1|      0|    749|      0|    409|    408|     -1|      9|    399|
003| 39|BUDAPEST III.ker.        |    729|      2|      0|    731|      1|    441|    440|     -1|      5|    435|
003| 40|BUDAPEST III.ker.        |    746|      0|      0|    746|      0|    428|    426|     -2|      3|    423|
003| 41|BUDAPEST III.ker.        |    669|      2|      0|    671|      0|    386|    385|     -1|      3|    382|
003| 42|BUDAPEST III.ker.        |    673|      0|      0|    673|      0|    407|    405|     -2|      3|    402|
