04|06| 6|   |Varga                                             |Zoltán                                  |0006069| 1|MSZP                                                        
04|07| 1|Dr.|Dévényi-Dabrowsky                                 |Géza Dániel                             |0004470| 1|Jobbik                                                      
04|07| 2|Dr.|Karsai                                            |József                                  |0006313| 1|MSZP                                                        
04|07| 3|Dr.|Nagy                                              |Béla                                    |0001315| 1|MDF                                                         
04|07| 4|   |Simonka                                           |György                                  |0011589| 2|FIDESZ,KDNP                                                 
05|01| 1|   |Csanálossi                                        |Béla                                    |0000704| 1|MDF                                                         
05|01| 2|   |Csöbör                                            |Katalin                                 |0012399| 2|FIDESZ,KDNP                                                 
05|01| 3|   |Egyed                                             |Zsolt                                   |0007680| 1|Jobbik                                                      
05|01| 4|   |Fedor                                             |Vilmos                                  |0006014| 1|MSZP                                                        
05|01| 5|   |Hajdu                                             |János                                   |0000917| 1|ÖSSZEFOGÁS PÁRT                                             
05|02| 1|   |Csorba                                            |János                                   |0005954| 1|Jobbik                                                      
05|02| 2|Dr.|Simon                                             |Gábor                                   |0008368| 1|MSZP                                                        
05|02| 3|Dr.|Zsiga                                             |Marcell                                 |0012452| 2|FIDESZ,KDNP                                                 
05|03| 1|   |Káli                                              |Sándor                                  |0007835| 1|MSZP                                                        
05|03| 2|   |Mile                                              |Lajos                                   |0001702| 1|LEHET MÁS A POLITIKA                                        
05|03| 3|Dr.|Nagy                                              |Kálmán                                  |0011168| 2|FIDESZ,KDNP                                                 
05|03| 4|   |Szabó                                             |Attila                                  |0006791| 1|Jobbik                                                      
05|04| 1|   |Sebestyén                                         |László                                  |0011077| 2|FIDESZ,KDNP                                                 
05|04| 2|   |Sztancsik                                         |Barnabás                                |0006786| 1|Jobbik                                                      
05|04| 3|Dr.|Tompa                                             |Sándor                                  |0007785| 1|MSZP                                                        
05|05| 1|   |Greskovits                                        |István                                  |0000158| 1|Független Kisgazdapárt                                      
05|05| 2|   |Kisgergely                                        |András                                  |0006800| 1|Jobbik                                                      
