05|BORSOD-A-Z|174|KÖRÖM               |00000716|00000000|00000000|00000716|00000539|00000539|00000000|00000296|00000243|00000000398
05|BORSOD-A-Z|177|KURITYÁN            |00001286|00000000|00000000|00001286|00000727|00000726|00000001|00000339|00000387|00000000739
05|BORSOD-A-Z|178|LAK                 |00000422|00000000|00000000|00000422|00000365|00000364|00000001|00000055|00000309|00000000727
05|BORSOD-A-Z|185|MAKKOSHOTYKA        |00000697|00000000|00000000|00000697|00000520|00000517|00000003|00000165|00000352|00000000670
05|BORSOD-A-Z|186|MARTONYI            |00000402|00000000|00000000|00000402|00000225|00000225|00000000|00000148|00000077|00000000116
05|BORSOD-A-Z|190|MEGYASZÓ            |00001921|00000000|00000000|00001921|00001164|00001164|00000000|00000324|00000840|00000002951
05|BORSOD-A-Z|192|MEZŐCSÁT            |00005096|00000002|00000000|00005098|00001784|00001772|00000012|00000961|00000811|00000002081
05|BORSOD-A-Z|195|MEZŐKÖVESD          |00014306|00000004|00000001|00014309|00005923|00005883|00000040|00003679|00002204|00000004192
05|BORSOD-A-Z|201|MISKOLC             |00150338|00000104|00000012|00150430|00048444|00046144|00002300|00034150|00011994|00000027929
05|BORSOD-A-Z|206|MÚCSONY             |00001698|00000000|00000000|00001698|00001387|00001386|00000001|00000598|00000788|00000001810
05|BORSOD-A-Z|220|OLASZLISZKA         |00001437|00000000|00000000|00001437|00000768|00000763|00000005|00000406|00000357|00000000809
05|BORSOD-A-Z|221|ONGA                |00003195|00000000|00000000|00003195|00001853|00001848|00000005|00000785|00001063|00000003250
05|BORSOD-A-Z|224|ÓNOD                |00001689|00000001|00000000|00001690|00000954|00000953|00000001|00000566|00000387|00000001002
05|BORSOD-A-Z|225|ÓZD                 |00034186|00000007|00000001|00034192|00012132|00009103|00003029|00004118|00004985|00000012399
05|BORSOD-A-Z|227|PARASZNYA           |00000956|00000002|00000000|00000958|00000668|00000665|00000003|00000252|00000413|00000000556
05|BORSOD-A-Z|228|PÁCIN               |00001296|00000001|00000000|00001297|00000696|00000692|00000004|00000432|00000260|00000000742
05|BORSOD-A-Z|234|PRÜGY               |00001786|00000000|00000000|00001786|00000820|00000817|00000003|00000329|00000488|00000001314
05|BORSOD-A-Z|236|PUSZTARADVÁNY       |00000163|00000004|00000000|00000167|00000157|00000157|00000000|00000039|00000118|00000000302
05|BORSOD-A-Z|237|PUTNOK              |00005719|00000003|00000000|00005722|00002893|00002882|00000011|00001748|00001134|00000003230
05|BORSOD-A-Z|239|RAGÁLY              |00000564|00000000|00000000|00000564|00000388|00000388|00000000|00000093|00000295|00000000642
05|BORSOD-A-Z|240|RAKACA              |00000599|00000002|00000000|00000601|00000486|00000480|00000006|00000195|00000285|00000000488
05|BORSOD-A-Z|242|RÁSONYSÁPBERENCS    |00000424|00000000|00000000|00000424|00000296|00000296|00000000|00000183|00000113|00000000156
05|BORSOD-A-Z|252|SAJÓHIDVÉG          |00000713|00000000|00000000|00000713|00000476|00000475|00000001|00000174|00000301|00000000677
05|BORSOD-A-Z|257|SAJÓLÁD             |00001991|00000001|00000000|00001992|00001109|00001108|00000001|00000695|00000413|00000001340
05|BORSOD-A-Z|263|SAJÓPETRI           |00000945|00000000|00000000|00000945|00000596|00000596|00000000|00000250|00000346|00000000832
05|BORSOD-A-Z|266|SAJÓSZENTPÉTER      |00010302|00000003|00000000|00010305|00004164|00004137|00000027|00001983|00002154|00000003475
05|BORSOD-A-Z|270|SÁLY                |00001532|00000006|00000000|00001538|00001085|00001079|00000006|00000647|00000432|00000001267
05|BORSOD-A-Z|272|SÁROSPATAK          |00011185|00000000|00000000|00011185|00005597|00005568|00000029|00003481|00002087|00000004088
05|BORSOD-A-Z|273|SÁTA                |00001146|00000000|00000000|00001146|00000764|00000764|00000000|00000354|00000410|00000000928
05|BORSOD-A-Z|274|SÁTORALJAÚJHELY     |00014200|00000018|00000000|00014218|00006195|00006162|00000033|00003088|00003074|00000006608
05|BORSOD-A-Z|277|SERÉNYFALVA         |00000852|00000000|00000000|00000852|00000534|00000526|00000008|00000327|00000199|00000000287
05|BORSOD-A-Z|282|SZALASZEND          |00000823|00000000|00000000|00000823|00000447|00000447|00000000|00000276|00000171|00000000276
05|BORSOD-A-Z|287|SZEMERE             |00000291|00000000|00000000|00000291|00000206|00000206|00000000|00000071|00000135|00000000334
05|BORSOD-A-Z|289|SZENDRŐLÁD          |00000960|00000000|00000000|00000960|00000726|00000726|00000000|00000195|00000531|00000001370
05|BORSOD-A-Z|290|SZENTISTVÁN         |00002342|00000000|00000000|00002342|00001323|00001222|00000101|00000573|00000649|00000001379
05|BORSOD-A-Z|292|SZERENCS            |00008271|00000003|00000000|00008274|00003910|00003804|00000106|00002374|00001430|00000001917
05|BORSOD-A-Z|297|SZOMOLYA            |00001381|00000000|00000000|00001381|00000850|00000799|00000051|00000354|00000445|00000001188
05|BORSOD-A-Z|304|TAKTAHARKÁNY        |00003054|00000003|00000000|00003057|00001712|00001710|00000002|00000723|00000987|00000002771
05|BORSOD-A-Z|305|TAKTAKENÉZ          |00000846|00000000|00000000|00000846|00000590|00000588|00000002|00000293|00000295|00000000487
05|BORSOD-A-Z|306|TAKTASZADA          |00001516|00000002|00000000|00001518|00000893|00000888|00000005|00000426|00000462|00000001280
05|BORSOD-A-Z|310|TÁLLYA              |00001815|00000001|00000000|00001816|00001225|00001225|00000000|00000552|00000673|00000001609
05|BORSOD-A-Z|315|TISZACSERMELY       |00000466|00000000|00000000|00000466|00000308|00000308|00000000|00000183|00000125|00000000280
05|BORSOD-A-Z|320|TISZALÚC            |00003987|00000001|00000000|00003988|00001597|00001590|00000007|00000654|00000936|00000002673
05|BORSOD-A-Z|345|VILMÁNY             |00000881|00000000|00000000|00000881|00000548|00000548|00000000|00000201|00000347|00000000803
05|BORSOD-A-Z|351|ZÁDORFALVA          |00000372|00000000|00000000|00000372|00000276|00000274|00000002|00000134|00000140|00000000270
06|CSONGRÁD  |002|APÁTFALVA           |00002902|00000002|00000000|00002904|00001202|00001198|00000004|00000411|00000787|00000002101
06|CSONGRÁD  |012|CSONGRÁD            |00015764|00000002|00000007|00015759|00006151|00006090|00000061|00003615|00002475|00000005315
06|CSONGRÁD  |014|DESZK               |00002293|00000000|00000000|00002293|00001416|00001298|00000118|00000365|00000933|00000002856
06|CSONGRÁD  |023|HÓDMEZŐVÁSÁRHELY    |00038932|00000005|00000000|00038937|00018116|00015277|00002839|00007552|00007725|00000013972
06|CSONGRÁD  |030|MAGYARCSANÁD        |00001333|00000000|00000000|00001333|00000478|00000444|00000034|00000171|00000273|00000000951
06|CSONGRÁD  |031|MAKÓ                |00021511|00000003|00000000|00021514|00007561|00007017|00000544|00003397|00003620|00000006590
06|CSONGRÁD  |050|SZEGED              |00134827|00000019|00000001|00134845|00037314|00026475|00010839|00019728|00006747|00000012430
06|CSONGRÁD  |052|SZENTES             |00025382|00000006|00000002|00025386|00008200|00007426|00000774|00004261|00003165|00000005753
06|CSONGRÁD  |056|ÚJSZENTIVÁN         |00001082|00000000|00000000|00001082|00000559|00000556|00000003|00000215|00000341|00000000930
07|FEJÉR     |006|BAKONYCSERNYE       |00002446|00000003|00000000|00002449|00001181|00001177|00000004|00000306|00000871|00000001850
07|FEJÉR     |013|BICSKE              |00008694|00000004|00000001|00008697|00003554|00003521|00000033|00001784|00001737|00000002724
07|FEJÉR     |027|ERCSI               |00005934|00000002|00000000|00005936|00002152|00002150|00000002|00001461|00000689|00000001481
07|FEJÉR     |028|ETYEK               |00002456|00000006|00000000|00002462|00001329|00001325|00000004|00000203|00001122|00000003928
07|FEJÉR     |042|KÁLOZ               |00001926|00000002|00000000|00001928|00001021|00001010|00000011|00000928|00000082|00000000191
07|FEJÉR     |053|MÁNY                |00001510|00000000|00000000|00001510|00000816|00000809|00000007|00000118|00000691|00000002355
