04|BÉKÉS     |004|BÉKÉSCSABA          |00400411|FÜGGETLEN SZLOVÁK             |05|00005896|    KOVÁCS JÁNOS                        |3|nem nyert
04|BÉKÉS     |025|GYOMAENDRÕD         |00402506|FÜGGETLEN NÉMET               |01|00022379|DR  WEIGERT JÓZSEF                      |3|nem nyert
04|BÉKÉS     |026|GYULA               |00402602|FÜGGETLEN CIGÁNY              |01|00023094|    BOROS KÁROLY                        |3|nem nyert
04|BÉKÉS     |026|GYULA               |00402608|FÜGGETLEN ROMÁN               |01|00021359|    OROJÁN ISTVÁN                       |2|kedvezményes mandátumot nyert
04|BÉKÉS     |026|GYULA               |00402608|FÜGGETLEN ROMÁN               |02|00007390|    MÁRK GYÖRGY                         |3|nem nyert
04|BÉKÉS     |049|MEZÕBERÉNY          |00404902|FÜGGETLEN CIGÁNY              |01|00042766|    MEZEI KÁLMÁN                        |2|kedvezményes mandátumot nyert
04|BÉKÉS     |049|MEZÕBERÉNY          |00404902|FÜGGETLEN CIGÁNY              |02|00074369|    RÁCZNÉ LAKATOS ERZSÉBET             |3|nem nyert
04|BÉKÉS     |049|MEZÕBERÉNY          |00404902|FÜGGETLEN CIGÁNY              |03|00053974|    HORVÁTH JÁNOS                       |3|nem nyert
04|BÉKÉS     |049|MEZÕBERÉNY          |00404906|FÜGGETLEN NÉMET               |01|00023588|    WOLFF ÖDÖN ISTVÁN                   |3|nem nyert
04|BÉKÉS     |049|MEZÕBERÉNY          |00404906|FÜGGETLEN NÉMET               |02|00002373|    SCHÖN MIHÁLY                        |2|kedvezményes mandátumot nyert
04|BÉKÉS     |049|MEZÕBERÉNY          |00404911|FÜGGETLEN SZLOVÁK             |01|00061170|    ROZGONYI LÁSZLÓNÉ                   |3|nem nyert
04|BÉKÉS     |049|MEZÕBERÉNY          |00404911|FÜGGETLEN SZLOVÁK             |02|00073688|    BORGULA GYÖRGYNÉ                    |2|kedvezményes mandátumot nyert
04|BÉKÉS     |049|MEZÕBERÉNY          |00404911|FÜGGETLEN SZLOVÁK             |03|00073618|    PLESOVSZKI ZSUZSANNA                |3|nem nyert
04|BÉKÉS     |063|SARKAD              |00406302|FÜGGETLEN CIGÁNY              |01|00065806|    OLÁH KÁROLYNÉ                       |2|kedvezményes mandátumot nyert
04|BÉKÉS     |063|SARKAD              |00406302|FÜGGETLEN CIGÁNY              |02|00004356|    HORVÁTH ZOLTÁN                      |3|nem nyert
04|BÉKÉS     |066|SZARVAS             |00406611|FÜGGETLEN SZLOVÁK             |01|00023357|    KEPENYES ANDRÁS                     |3|nem nyert
04|BÉKÉS     |067|SZEGHALOM           |00406702|FÜGGETLEN CIGÁNY              |01|00066784|    DEMETER FERENCNÉ                    |3|nem nyert
04|BÉKÉS     |067|SZEGHALOM           |00406702|FÜGGETLEN CIGÁNY              |02|00045045|    GYÖNGYÖSI ISTVÁN                    |2|kedvezményes mandátumot nyert
04|BÉKÉS     |067|SZEGHALOM           |00406702|FÜGGETLEN CIGÁNY              |03|00031382|    KOVÁCS GYULA                        |3|nem nyert
04|BÉKÉS     |067|SZEGHALOM           |00406702|FÜGGETLEN CIGÁNY              |04|00039975|    GYÖNGYÖSI SÁNDOR                    |3|nem nyert
04|BÉKÉS     |067|SZEGHALOM           |00406702|FÜGGETLEN CIGÁNY              |05|00020219|    KONDOROSI RUDOLF                    |3|nem nyert
04|BÉKÉS     |067|SZEGHALOM           |00406702|FÜGGETLEN CIGÁNY              |06|00057304|    TALPA JÓZSEF                        |3|nem nyert
05|BORSOD-A-Z|151|KAZINCBARCIKA       |00515102|FÜGGETLEN CIGÁNY              |01|00030684|    FARKAS GYULA                        |3|nem nyert
05|BORSOD-A-Z|195|MEZÕKÖVESD          |00519502|FÜGGETLEN CIGÁNY              |01|00049598|    FARKAS FÉLIX                        |2|kedvezményes mandátumot nyert
05|BORSOD-A-Z|195|MEZÕKÖVESD          |00519502|FÜGGETLEN CIGÁNY              |02|00067201|    MOLNÁRNÉ FEHÉR GIZELLA              |3|nem nyert
05|BORSOD-A-Z|195|MEZÕKÖVESD          |00519502|FÜGGETLEN CIGÁNY              |03|00069912|    OLÁH ANDRÁSNÉ                       |3|nem nyert
05|BORSOD-A-Z|201|MISKOLC             |00520102|FÜGGETLEN CIGÁNY              |01|00036118|    CSÓKA EMIL                          |3|nem nyert
05|BORSOD-A-Z|201|MISKOLC             |00520102|FÜGGETLEN CIGÁNY              |02|00021442|    BURAI ALADÁR                        |2|kedvezményes mandátumot nyert
05|BORSOD-A-Z|201|MISKOLC             |00520102|FÜGGETLEN CIGÁNY              |03|00056739|    KÓTAI ZSOLT                         |3|nem nyert
05|BORSOD-A-Z|225|ÓZD                 |00522502|FÜGGETLEN CIGÁNY              |01|00024794|    REGÕCZI JÁNOS JÓZSEF                |3|nem nyert
05|BORSOD-A-Z|225|ÓZD                 |00522502|FÜGGETLEN CIGÁNY              |02|00016438|    BERKI ERNÕ                          |3|nem nyert
05|BORSOD-A-Z|225|ÓZD                 |00522502|FÜGGETLEN CIGÁNY              |03|00058988|    BALOG PÁL                           |3|nem nyert
05|BORSOD-A-Z|225|ÓZD                 |00522502|FÜGGETLEN CIGÁNY              |04|00036683|    PÁKÓ FERENC                         |3|nem nyert
05|BORSOD-A-Z|225|ÓZD                 |00522502|FÜGGETLEN CIGÁNY              |05|00055691|    KÓTAI KÁROLY                        |2|kedvezményes mandátumot nyert
05|BORSOD-A-Z|225|ÓZD                 |00522502|FÜGGETLEN CIGÁNY              |06|00057627|    MOLNÁR GYÖRGY                       |3|nem nyert
05|BORSOD-A-Z|225|ÓZD                 |00522502|FÜGGETLEN CIGÁNY              |07|00037802|    BERKI ISTVÁN                        |3|nem nyert
05|BORSOD-A-Z|225|ÓZD                 |00522502|FÜGGETLEN CIGÁNY              |08|00025875|    GYÕRI ANDRÁS                        |3|nem nyert
05|BORSOD-A-Z|225|ÓZD                 |00522502|FÜGGETLEN CIGÁNY              |09|00032315|    CZINKA BÉLA                         |3|nem nyert
05|BORSOD-A-Z|272|SÁROSPATAK          |00527202|FÜGGETLEN CIGÁNY              |01|00034179|    LAKATOS LÁSZLÓ                      |3|nem nyert
05|BORSOD-A-Z|272|SÁROSPATAK          |00527202|FÜGGETLEN CIGÁNY              |02|00055562|    BUDAI GYULA KÁROLY                  |2|kedvezményes mandátumot nyert
