1|11|JÁSZ      |01|00038259|00000092|00000000|00038351|00019918|00019891|00000027|00000296|00019595|0|eredménytelen
1|11|JÁSZ      |02|00033063|00000060|00000000|00033123|00017067|00017060|00000007|00000376|00016684|0|eredménytelen
1|11|JÁSZ      |03|00046502|00000088|00000000|00046590|00024905|00024887|00000018|00000400|00024487|0|eredménytelen
1|11|JÁSZ      |04|00048312|00000178|00000001|00048489|00028432|00028416|00000016|00000416|00028000|0|eredménytelen
1|11|JÁSZ      |05|00037981|00000099|00000001|00038079|00019406|00019393|00000013|00000320|00019073|0|eredménytelen
1|11|JÁSZ      |06|00035670|00000062|00000001|00035731|00018677|00018659|00000018|00000385|00018274|0|eredménytelen
1|11|JÁSZ      |07|00046737|00000091|00000000|00046828|00022390|00022369|00000021|00000569|00021800|0|eredménytelen
1|11|JÁSZ      |08|00046673|00000086|00000000|00046759|00022590|00022576|00000014|00000446|00022130|0|eredménytelen
1|12|KOMÁROM   |01|00057516|00000115|00000000|00057631|00031632|00031605|00000027|00000325|00031280|0|eredménytelen
1|12|KOMÁROM   |02|00044930|00000119|00000000|00045049|00025839|00025821|00000018|00000388|00025433|0|eredménytelen
1|12|KOMÁROM   |03|00046195|00000079|00000001|00046273|00025302|00025290|00000012|00000309|00024981|0|eredménytelen
1|12|KOMÁROM   |04|00049388|00000107|00000000|00049495|00027246|00027227|00000019|00000416|00026811|0|eredménytelen
1|12|KOMÁROM   |05|00047117|00000194|00000003|00047308|00027592|00027569|00000023|00000309|00027260|0|eredménytelen
1|13|NÓGRÁD    |01|00046076|00000143|00000002|00046217|00026297|00026280|00000017|00000316|00025964|0|eredménytelen
1|13|NÓGRÁD    |02|00046696|00000094|00000001|00046789|00024132|00024117|00000015|00000439|00023678|0|eredménytelen
1|13|NÓGRÁD    |03|00039235|00000120|00000000|00039355|00021578|00021528|00000050|00000307|00021221|0|eredménytelen
1|13|NÓGRÁD    |04|00044626|00000136|00000000|00044762|00025769|00025758|00000011|00000310|00025448|0|eredménytelen
1|14|PEST      |01|00041772|00000303|00000015|00042060|00024250|00024237|00000013|00000425|00023812|0|eredménytelen
1|14|PEST      |02|00041712|00000228|00000011|00041929|00025525|00025492|00000033|00000178|00025314|0|eredménytelen
1|14|PEST      |03|00044350|00000206|00000004|00044552|00025404|00025373|00000031|00000239|00025134|0|eredménytelen
1|14|PEST      |04|00059173|00000237|00000004|00059406|00035127|00035086|00000041|00000410|00034676|0|eredménytelen
1|14|PEST      |05|00039978|00000138|00000002|00040114|00020626|00020608|00000018|00000380|00020228|0|eredménytelen
1|14|PEST      |06|00055112|00000183|00000001|00055294|00025932|00025915|00000017|00000474|00025441|0|eredménytelen
1|14|PEST      |07|00058373|00000163|00000000|00058536|00031094|00031077|00000017|00000487|00030590|0|eredménytelen
1|14|PEST      |08|00056815|00000233|00000004|00057044|00031838|00031795|00000043|00000416|00031379|0|eredménytelen
1|14|PEST      |09|00044408|00000256|00000000|00044664|00027052|00027023|00000029|00000319|00026704|0|eredménytelen
1|14|PEST      |10|00050935|00000358|00000004|00051289|00032479|00032452|00000027|00000374|00032078|0|eredménytelen
1|14|PEST      |11|00048057|00000586|00000012|00048631|00030196|00030165|00000032|00000358|00029807|0|eredménytelen
1|14|PEST      |12|00054488|00000236|00000004|00054720|00029524|00029493|00000031|00000456|00029037|0|eredménytelen
1|14|PEST      |13|00057293|00000377|00000005|00057665|00028297|00028276|00000021|00000512|00027764|0|eredménytelen
1|14|PEST      |14|00050203|00000121|00000009|00050315|00023405|00023396|00000009|00000362|00023034|0|eredménytelen
1|14|PEST      |15|00051417|00000123|00000004|00051536|00025648|00025629|00000020|00000425|00025204|0|eredménytelen
1|14|PEST      |16|00040818|00000071|00000006|00040883|00019611|00019602|00000009|00000304|00019298|0|eredménytelen
1|15|SOMOGY    |01|00040653|00000242|00000000|00040895|00023545|00023527|00000018|00000171|00023356|0|eredménytelen
1|15|SOMOGY    |02|00050633|00000147|00000003|00050777|00026872|00026862|00000010|00000322|00026540|0|eredménytelen
1|15|SOMOGY    |03|00046561|00000611|00000003|00047169|00026536|00026514|00000022|00000302|00026212|0|eredménytelen
1|15|SOMOGY    |04|00042582|00000813|00000000|00043395|00024448|00024431|00000017|00000350|00024081|0|eredménytelen
1|15|SOMOGY    |05|00043083|00000098|00000000|00043181|00022144|00022134|00000010|00000390|00021744|0|eredménytelen
1|15|SOMOGY    |06|00043827|00000083|00000000|00043910|00022288|00022281|00000007|00000314|00021967|0|eredménytelen
1|16|SZABOLCS  |01|00048689|00000257|00000002|00048944|00027489|00027472|00000017|00000385|00027087|0|eredménytelen
1|16|SZABOLCS  |02|00049219|00000108|00000003|00049324|00025646|00025617|00000029|00000256|00025361|0|eredménytelen
1|16|SZABOLCS  |03|00043698|00000051|00000001|00043748|00020010|00019994|00000016|00000344|00019650|0|eredménytelen
1|16|SZABOLCS  |04|00045303|00000070|00000001|00045372|00018417|00018407|00000010|00000389|00018018|0|eredménytelen
1|16|SZABOLCS  |05|00043747|00000069|00000002|00043814|00019825|00019815|00000010|00000361|00019454|0|eredménytelen
1|16|SZABOLCS  |06|00042339|00000075|00000003|00042411|00020647|00020639|00000008|00000329|00020310|0|eredménytelen
1|16|SZABOLCS  |07|00044018|00000049|00000000|00044067|00021133|00021125|00000008|00000278|00020847|0|eredménytelen
1|16|SZABOLCS  |08|00040875|00000048|00000002|00040921|00020531|00020526|00000005|00000414|00020112|0|eredménytelen
1|16|SZABOLCS  |09|00043333|00000053|00000000|00043386|00023192|00023185|00000007|00000410|00022775|0|eredménytelen
1|16|SZABOLCS  |10|00037166|00000047|00000001|00037212|00020856|00020844|00000012|00000355|00020489|0|eredménytelen
1|17|TOLNA     |01|00052724|00000097|00000002|00052819|00029618|00029605|00000013|00000253|00029352|0|eredménytelen
1|17|TOLNA     |02|00045615|00000123|00000003|00045735|00023918|00023896|00000022|00000374|00023522|0|eredménytelen
1|17|TOLNA     |03|00036798|00000057|00000000|00036855|00022223|00022204|00000019|00000334|00021870|0|eredménytelen
1|17|TOLNA     |04|00028725|00000073|00000000|00028798|00015101|00015093|00000008|00000198|00014895|0|eredménytelen
1|17|TOLNA     |05|00035060|00000070|00000003|00035127|00017805|00017790|00000015|00000350|00017440|0|eredménytelen
1|18|VAS       |01|00041276|00000187|00000001|00041462|00026999|00026977|00000022|00000289|00026688|0|eredménytelen
1|18|VAS       |02|00040490|00000099|00000000|00040589|00025144|00025130|00000014|00000306|00024824|0|eredménytelen
1|18|VAS       |03|00041542|00000182|00000003|00041721|00026882|00026868|00000014|00000453|00026415|0|eredménytelen
1|18|VAS       |04|00045422|00000116|00000002|00045536|00026350|00026339|00000011|00000376|00025963|0|eredménytelen
1|18|VAS       |05|00044701|00000131|00000002|00044830|00028023|00028008|00000015|00000443|00027565|0|eredménytelen
1|19|VESZPRÉM  |01|00046833|00000099|00000001|00046931|00027158|00027140|00000018|00000382|00026758|0|eredménytelen
1|19|VESZPRÉM  |02|00037217|00001304|00000008|00038513|00025762|00025745|00000017|00000271|00025474|0|eredménytelen
1|19|VESZPRÉM  |03|00049915|00000112|00000001|00050026|00029797|00029771|00000026|00000423|00029348|0|eredménytelen
1|19|VESZPRÉM  |04|00044507|00000422|00000001|00044928|00026920|00026910|00000014|00000375|00026535|0|eredménytelen
1|19|VESZPRÉM  |05|00051293|00000134|00000002|00051425|00028978|00028956|00000022|00000424|00028532|0|eredménytelen
1|19|VESZPRÉM  |06|00027129|00000265|00000000|00027394|00017643|00017607|00000036|00000229|00017378|0|eredménytelen
1|19|VESZPRÉM  |07|00038105|00000208|00000005|00038308|00024233|00024215|00000018|00000226|00023989|0|eredménytelen
1|20|ZALA      |01|00048558|00000160|00000002|00048716|00030813|00030776|00000037|00000247|00030529|0|eredménytelen
1|20|ZALA      |02|00048833|00000101|00000000|00048934|00027538|00027510|00000028|00000485|00027025|0|eredménytelen
1|20|ZALA      |03|00045776|00000788|00000007|00046557|00027338|00027299|00000039|00000306|00026993|0|eredménytelen
1|20|ZALA      |04|00045842|00000116|00000003|00045955|00026303|00026290|00000013|00000424|00025866|0|eredménytelen
1|20|ZALA      |05|00049690|00000101|00000003|00049788|00028193|00028185|00000008|00000598|00027587|0|eredménytelen
2|01|BUDAPEST  |01|00047922|00000313|00000000|00048235|00035905|00035859|00000049|00000402|00035457|1|eredményes
2|01|BUDAPEST  |02|00053112|00000424|00000000|00053536|00040569|00040521|00000048|00000301|00040220|1|eredményes
2|01|BUDAPEST  |03|00050346|00000254|00000000|00050600|00034886|00034833|00000053|00000367|00034466|1|eredményes
2|01|BUDAPEST  |04|00058233|00000287|00000000|00058520|00037858|00037821|00000038|00000373|00037448|1|eredményes
2|01|BUDAPEST  |05|00060217|00000124|00000000|00060341|00037383|00037346|00000037|00000336|00037010|1|eredményes
2|01|BUDAPEST  |06|00044381|00000112|00000000|00044493|00027252|00027237|00000016|00000194|00027043|1|eredményes
2|01|BUDAPEST  |07|00040061|00000208|00000000|00040269|00027634|00027592|00000042|00000249|00027343|1|eredményes
2|01|BUDAPEST  |08|00040811|00000189|00000001|00040999|00025487|00025451|00000036|00000276|00025175|1|eredményes
2|01|BUDAPEST  |09|00039582|00000221|00000001|00039802|00023388|00023345|00000043|00000359|00022986|1|eredményes
2|01|BUDAPEST  |10|00036943|00000226|00000000|00037169|00022421|00022387|00000035|00000276|00022111|1|eredményes
2|01|BUDAPEST  |11|00045431|00000289|00000000|00045720|00024101|00024073|00000028|00000344|00023729|1|eredményes
2|01|BUDAPEST  |12|00035892|00000189|00000000|00036081|00021239|00021216|00000023|00000382|00020834|1|eredményes
2|01|BUDAPEST  |13|00039537|00000129|00000001|00039665|00023389|00023362|00000027|00000300|00023062|1|eredményes
2|01|BUDAPEST  |14|00046451|00000189|00000000|00046640|00027889|00027864|00000025|00000318|00027546|1|eredményes
2|01|BUDAPEST  |15|00037841|00000288|00000000|00038129|00027804|00027762|00000042|00000214|00027548|1|eredményes
2|01|BUDAPEST  |16|00046329|00000257|00000000|00046586|00032135|00032113|00000022|00000157|00031956|1|eredményes
2|01|BUDAPEST  |17|00034655|00000242|00000003|00034894|00025749|00025731|00000018|00000193|00025538|1|eredményes
2|01|BUDAPEST  |18|00054747|00000277|00000000|00055024|00041247|00041193|00000054|00000288|00040905|1|eredményes
2|01|BUDAPEST  |19|00043743|00000219|00000000|00043962|00028876|00028820|00000056|00000275|00028545|1|eredményes
2|01|BUDAPEST  |20|00040971|00000178|00000002|00041147|00024583|00024556|00000027|00000237|00024319|1|eredményes
2|01|BUDAPEST  |21|00050056|00000171|00000009|00050218|00033025|00033002|00000023|00000338|00032664|1|eredményes
2|01|BUDAPEST  |22|00051966|00000199|00000008|00052157|00035596|00035559|00000037|00000394|00035165|1|eredményes
2|01|BUDAPEST  |23|00048975|00000085|00000000|00049060|00030701|00030683|00000021|00000390|00030293|1|eredményes
2|01|BUDAPEST  |24|00056741|00000335|00000000|00057076|00038374|00038356|00000018|00000331|00038025|1|eredményes
2|01|BUDAPEST  |25|00061831|00000231|00000000|00062062|00038377|00038349|00000028|00000359|00037990|1|eredményes
2|01|BUDAPEST  |26|00041959|00000122|00000000|00042081|00026244|00026219|00000025|00000245|00025974|1|eredményes
2|01|BUDAPEST  |27|00056413|00000158|00000000|00056571|00033692|00033673|00000019|00000234|00033439|1|eredményes
2|01|BUDAPEST  |28|00053941|00000195|00000000|00054136|00033967|00033911|00000056|00000334|00033577|1|eredményes
2|01|BUDAPEST  |29|00048425|00000142|00000004|00048563|00029039|00029017|00000022|00000421|00028596|1|eredményes
2|01|BUDAPEST  |30|00033310|00000094|00000000|00033404|00018327|00018311|00000016|00000255|00018056|1|eredményes
2|01|BUDAPEST  |31|00032953|00000073|00000000|00033026|00019912|00019895|00000018|00000241|00019654|1|eredményes
2|01|BUDAPEST  |32|00041481|00000197|00000001|00041677|00027513|00027495|00000018|00000292|00027203|1|eredményes
