1|17|TOLNA     |02|00044442|00000020|00000029|00000111|00000008|00044594|00029312|00029289|00000023|00000505|00028784                                                                                                                                                                                    
1|17|TOLNA     |03|00036383|00000002|00000015|00000034|00000000|00036434|00025297|00025278|00000019|00000445|00024833                                                                                                                                                                                    
1|17|TOLNA     |04|00028588|00000005|00000012|00000052|00000000|00028657|00019367|00019349|00000018|00000249|00019100                                                                                                                                                                                    
1|17|TOLNA     |05|00035450|00000006|00000023|00000054|00000024|00035509|00022618|00022600|00000018|00000382|00022218                                                                                                                                                                                    
1|18|VAS       |01|00040218|00000010|00000032|00000229|00000000|00040489|00030958|00030923|00000035|00000203|00030720                                                                                                                                                                                    
1|18|VAS       |02|00039334|00000005|00000021|00000096|00000002|00039454|00029816|00029796|00000020|00000378|00029418                                                                                                                                                                                    
1|18|VAS       |03|00040445|00000014|00000024|00000241|00000002|00040722|00030454|00030432|00000022|00000471|00029961                                                                                                                                                                                    
1|18|VAS       |04|00045290|00000007|00000021|00000101|00000002|00045417|00032382|00032364|00000018|00000421|00031943                                                                                                                                                                                    
1|18|VAS       |05|00044969|00000001|00000019|00000125|00000003|00045111|00033431|00033417|00000014|00000505|00032912                                                                                                                                                                                    
1|19|VESZPRÉM  |01|00046258|00000010|00000024|00000061|00000002|00046351|00032774|00032749|00000025|00000467|00032282                                                                                                                                                                                    
1|19|VESZPRÉM  |02|00035327|00000005|00000048|00001014|00000034|00036360|00027834|00027816|00000018|00000355|00027461                                                                                                                                                                                    
1|19|VESZPRÉM  |03|00049482|00000011|00000034|00000086|00000004|00049609|00035533|00035500|00000033|00000481|00035019                                                                                                                                                                                    
1|19|VESZPRÉM  |04|00044032|00000018|00000020|00000362|00000008|00044424|00031328|00031313|00000015|00000434|00030879                                                                                                                                                                                    
1|19|VESZPRÉM  |05|00049612|00000005|00000030|00000080|00000002|00049725|00035578|00035548|00000030|00000466|00035082                                                                                                                                                                                    
1|19|VESZPRÉM  |06|00026669|00000024|00000034|00000092|00000002|00026817|00020022|00019991|00000031|00000261|00019730                                                                                                                                                                                    
1|19|VESZPRÉM  |07|00035745|00000020|00000033|00000099|00000000|00035897|00026981|00026968|00000013|00000260|00026708                                                                                                                                                                                    
1|20|ZALA      |01|00046939|00000024|00000026|00000098|00000015|00047072|00034775|00034744|00000031|00000209|00034535                                                                                                                                                                                    
1|20|ZALA      |02|00048125|00000008|00000031|00000063|00000014|00048213|00033037|00033001|00000036|00000280|00032721                                                                                                                                                                                    
1|20|ZALA      |03|00044762|00000028|00000040|00000912|00000020|00045722|00030919|00030892|00000027|00000434|00030458                                                                                                                                                                                    
