01|003|0012|BUDAPEST                 |BUDAPEST                 03|03|       882|        11|         0|       893|         0|       730|       728|        -2|        14|       714|
01|003|0013|BUDAPEST                 |BUDAPEST                 03|03|       872|        12|         0|       884|         0|       687|       686|        -1|         4|       682|
01|003|0014|BUDAPEST                 |BUDAPEST                 03|03|       827|        26|         0|       853|         0|       673|       672|        -1|        14|       658|
01|003|0015|BUDAPEST                 |BUDAPEST                 03|03|       898|        16|         0|       914|         4|       631|       630|        -1|        12|       618|
01|003|0016|BUDAPEST                 |BUDAPEST                 03|03|       803|        15|         0|       818|         2|       688|       687|        -1|         2|       685|
01|003|0017|BUDAPEST                 |BUDAPEST                 03|03|       797|         6|         0|       803|         1|       614|       613|        -1|         5|       608|
01|003|0018|BUDAPEST                 |BUDAPEST                 03|03|       930|        13|         0|       943|         0|       729|       728|        -1|         5|       723|
01|003|0019|BUDAPEST                 |BUDAPEST                 03|03|       760|         8|         0|       768|         0|       600|       600|         0|         4|       596|
01|003|0020|BUDAPEST                 |BUDAPEST                 03|03|       808|        13|         0|       821|         0|       660|       661|         1|        11|       650|
01|003|0021|BUDAPEST                 |BUDAPEST                 03|03|       861|        10|         0|       871|         0|       672|       671|        -1|         8|       663|
01|003|0022|BUDAPEST                 |BUDAPEST                 03|03|       785|         4|         1|       788|         0|       684|       681|        -3|         4|       677|
01|003|0023|BUDAPEST                 |BUDAPEST                 03|03|       830|         8|         0|       838|         0|       657|       655|        -2|         5|       650|
01|003|0024|BUDAPEST                 |BUDAPEST                 03|03|       738|         4|         0|       742|         0|       618|       616|        -2|         7|       609|
01|003|0025|BUDAPEST                 |BUDAPEST                 03|03|       800|         6|         0|       806|         0|       678|       678|         0|         5|       673|
01|003|0026|BUDAPEST                 |BUDAPEST                 03|03|       751|         9|         0|       760|         0|       602|       602|         0|        11|       591|
01|003|0027|BUDAPEST                 |BUDAPEST                 03|03|       899|         9|         0|       908|         0|       737|       737|         0|         1|       736|
01|003|0028|BUDAPEST                 |BUDAPEST                 03|03|       770|         5|         0|       775|         0|       623|       622|        -1|        13|       609|
01|003|0029|BUDAPEST                 |BUDAPEST                 03|03|       751|         3|         0|       754|         0|       600|       600|         0|        12|       588|
01|003|0030|BUDAPEST                 |BUDAPEST                 03|03|       678|        11|         0|       689|         2|       551|       549|        -2|         4|       545|
01|003|0031|BUDAPEST                 |BUDAPEST                 03|03|       719|        11|         0|       730|         0|       547|       547|         0|         2|       545|
01|003|0032|BUDAPEST                 |BUDAPEST                 03|03|      1052|        54|         0|      1106|         0|       871|       871|         0|        15|       856|
01|003|0033|BUDAPEST                 |BUDAPEST                 03|03|       932|        20|         0|       952|         4|       832|       830|        -2|         3|       827|
01|003|0034|BUDAPEST                 |BUDAPEST                 03|03|       963|        11|         0|       974|         0|       816|       816|         0|         2|       814|
01|003|0035|BUDAPEST                 |BUDAPEST                 03|03|       967|         8|         0|       975|         0|       839|       839|         0|         0|       839|
01|003|0036|BUDAPEST                 |BUDAPEST                 03|04|       747|         7|         0|       754|         0|       667|       663|        -4|         3|       660|
01|003|0037|BUDAPEST                 |BUDAPEST                 03|03|       617|        13|         0|       630|         0|       485|       485|         0|         4|       481|
01|003|0038|BUDAPEST                 |BUDAPEST                 03|03|       664|         3|         0|       667|         0|       533|       533|         0|         3|       530|
01|003|0039|BUDAPEST                 |BUDAPEST                 03|03|       655|         7|         0|       662|         0|       522|       519|        -3|         4|       515|
01|003|0040|BUDAPEST                 |BUDAPEST                 03|03|       658|         2|         0|       660|         0|       504|       504|         0|         3|       501|
01|003|0041|BUDAPEST                 |BUDAPEST                 03|03|       787|         3|         0|       790|         0|       599|       599|         0|         5|       594|
01|003|0042|BUDAPEST                 |BUDAPEST                 03|03|       773|         3|         0|       776|         0|       628|       623|        -5|         4|       619|
01|003|0043|BUDAPEST                 |BUDAPEST                 03|03|       666|         5|         0|       671|         0|       557|       557|         0|         2|       555|
01|003|0044|BUDAPEST                 |BUDAPEST                 03|03|       789|        14|         0|       803|         0|       657|       658|         1|         8|       650|
01|003|0045|BUDAPEST                 |BUDAPEST                 03|03|       728|        11|         0|       739|         2|       579|       579|         0|        14|       565|
01|003|0046|BUDAPEST                 |BUDAPEST                 03|03|       836|        10|         0|       846|         0|       740|       740|         0|         2|       738|
01|003|0047|BUDAPEST                 |BUDAPEST                 03|03|       705|         8|         0|       713|         0|       589|       589|         0|         6|       583|
01|003|0048|BUDAPEST                 |BUDAPEST                 03|03|       732|         3|         0|       735|         0|       547|       547|         0|         8|       539|
01|003|0049|BUDAPEST                 |BUDAPEST                 03|03|       787|         2|         0|       789|         1|       629|       627|        -2|        10|       617|
01|003|0050|BUDAPEST                 |BUDAPEST                 03|03|       597|         6|         0|       603|         0|       526|       523|        -3|         2|       521|
01|003|0051|BUDAPEST                 |BUDAPEST                 03|03|       707|        10|         0|       717|         0|       586|       585|        -1|         1|       584|
01|003|0052|BUDAPEST                 |BUDAPEST                 03|03|       616|        10|         0|       626|         0|       493|       492|        -1|         7|       485|
01|003|0053|BUDAPEST                 |BUDAPEST                 03|03|       700|        12|         0|       712|         0|       596|       596|         0|         1|       595|
01|003|0054|BUDAPEST                 |BUDAPEST                 03|03|       666|         4|         0|       670|         0|       559|       559|         0|         2|       557|
01|003|0055|BUDAPEST                 |BUDAPEST                 03|03|       606|         8|         0|       614|         0|       468|       467|        -1|         6|       461|
